"sex","age","edu","arear","ethnicity","party_kmt","party_dpp","party_tpp","n","n_wt","n_sources","prop","prop_wt","cell"
"女性","50至59歲","高中、職","雲嘉南區","本省閩南人","06","06","05",1,1.011976179,1,0.000178571428571429,0.000181533434921903,"女性 | 50至59歲 | 高中、職 | 雲嘉南區 | 本省閩南人 | 06 | 06 | 05"
"女性","50至59歲","高中、職","雲嘉南區","本省閩南人","06","06","06",1,1.01237841058773,1,0.000178571428571429,0.000181605589270266,"女性 | 50至59歲 | 高中、職 | 雲嘉南區 | 本省閩南人 | 06 | 06 | 06"
"女性","50至59歲","高中、職","雲嘉南區","本省閩南人","07","08","04",1,1.01237841058773,1,0.000178571428571429,0.000181605589270266,"女性 | 50至59歲 | 高中、職 | 雲嘉南區 | 本省閩南人 | 07 | 08 | 04"
"女性","50至59歲","高中、職","雲嘉南區","本省閩南人","10","00","05",1,1.116899205,1,0.000178571428571429,0.00020035506107026,"女性 | 50至59歲 | 高中、職 | 雲嘉南區 | 本省閩南人 | 10 | 00 | 05"
"女性","50至59歲","高中、職","雲嘉南區","本省閩南人","10","00","08",1,0.98854935,1,0.000178571428571429,0.000177331011163371,"女性 | 50至59歲 | 高中、職 | 雲嘉南區 | 本省閩南人 | 10 | 00 | 08"
"女性","50至59歲","高中、職","高屏區","大陸各省市","05","03","05",1,1.250740931,1,0.000178571428571429,0.00022436427073433,"女性 | 50至59歲 | 高中、職 | 高屏區 | 大陸各省市 | 05 | 03 | 05"
"女性","50至59歲","高中、職","高屏區","大陸各省市","05","05","05",1,1.44999287420348,1,0.000178571428571429,0.000260107097902787,"女性 | 50至59歲 | 高中、職 | 高屏區 | 大陸各省市 | 05 | 05 | 05"
"女性","50至59歲","高中、職","高屏區","大陸各省市","05","08","04",1,1.250740931,1,0.000178571428571429,0.00022436427073433,"女性 | 50至59歲 | 高中、職 | 高屏區 | 大陸各省市 | 05 | 08 | 04"
"女性","50至59歲","高中、職","高屏區","大陸各省市","06","06","07",1,1.250740931,1,0.000178571428571429,0.00022436427073433,"女性 | 50至59歲 | 高中、職 | 高屏區 | 大陸各省市 | 06 | 06 | 07"
"女性","50至59歲","高中、職","高屏區","大陸各省市","08","00","07",1,1.048302148,1,0.000178571428571429,0.000188049772031689,"女性 | 50至59歲 | 高中、職 | 高屏區 | 大陸各省市 | 08 | 00 | 07"
"女性","50至59歲","高中、職","高屏區","大陸各省市","08","09","07",1,1.024034389,1,0.000178571428571429,0.000183696497971937,"女性 | 50至59歲 | 高中、職 | 高屏區 | 大陸各省市 | 08 | 09 | 07"
"女性","50至59歲","高中、職","高屏區","大陸新住民","08","05","02",1,0.899435525,1,0.000178571428571429,0.000161345319911958,"女性 | 50至59歲 | 高中、職 | 高屏區 | 大陸新住民 | 08 | 05 | 02"
"女性","50至59歲","高中、職","高屏區","本省客家人","04","08","02",1,1.048302148,1,0.000178571428571429,0.000188049772031689,"女性 | 50至59歲 | 高中、職 | 高屏區 | 本省客家人 | 04 | 08 | 02"
"女性","50至59歲","高中、職","高屏區","本省客家人","08","05","06",1,1.44999287420348,1,0.000178571428571429,0.000260107097902787,"女性 | 50至59歲 | 高中、職 | 高屏區 | 本省客家人 | 08 | 05 | 06"
"女性","50至59歲","高中、職","高屏區","本省閩南人","00","07","00",1,1.44999287420348,1,0.000178571428571429,0.000260107097902787,"女性 | 50至59歲 | 高中、職 | 高屏區 | 本省閩南人 | 00 | 07 | 00"
"女性","50至59歲","高中、職","高屏區","本省閩南人","00","08","00",1,1.44999287420348,1,0.000178571428571429,0.000260107097902787,"女性 | 50至59歲 | 高中、職 | 高屏區 | 本省閩南人 | 00 | 08 | 00"
"女性","50至59歲","高中、職","高屏區","本省閩南人","00","10","00",1,1.250740931,1,0.000178571428571429,0.00022436427073433,"女性 | 50至59歲 | 高中、職 | 高屏區 | 本省閩南人 | 00 | 10 | 00"
"女性","50至59歲","高中、職","高屏區","本省閩南人","01","06","01",1,1.44999287420348,1,0.000178571428571429,0.000260107097902787,"女性 | 50至59歲 | 高中、職 | 高屏區 | 本省閩南人 | 01 | 06 | 01"
"女性","50至59歲","高中、職","高屏區","本省閩南人","02","00","05",1,1.44999287420348,1,0.000178571428571429,0.000260107097902787,"女性 | 50至59歲 | 高中、職 | 高屏區 | 本省閩南人 | 02 | 00 | 05"
"女性","50至59歲","高中、職","高屏區","本省閩南人","02","02","02",1,1.44999287420348,1,0.000178571428571429,0.000260107097902787,"女性 | 50至59歲 | 高中、職 | 高屏區 | 本省閩南人 | 02 | 02 | 02"
"女性","50至59歲","高中、職","高屏區","本省閩南人","02","03","00",1,1.44999287420348,1,0.000178571428571429,0.000260107097902787,"女性 | 50至59歲 | 高中、職 | 高屏區 | 本省閩南人 | 02 | 03 | 00"
"女性","50至59歲","高中、職","高屏區","本省閩南人","02","08","03",1,1.44999287420348,1,0.000178571428571429,0.000260107097902787,"女性 | 50至59歲 | 高中、職 | 高屏區 | 本省閩南人 | 02 | 08 | 03"
"女性","50至59歲","高中、職","高屏區","本省閩南人","02","08","05",1,1.44999287420348,1,0.000178571428571429,0.000260107097902787,"女性 | 50至59歲 | 高中、職 | 高屏區 | 本省閩南人 | 02 | 08 | 05"
"女性","50至59歲","高中、職","高屏區","本省閩南人","02","10","02",1,1.048302148,1,0.000178571428571429,0.000188049772031689,"女性 | 50至59歲 | 高中、職 | 高屏區 | 本省閩南人 | 02 | 10 | 02"
"女性","50至59歲","高中、職","高屏區","本省閩南人","03","08","01",1,1.250740931,1,0.000178571428571429,0.00022436427073433,"女性 | 50至59歲 | 高中、職 | 高屏區 | 本省閩南人 | 03 | 08 | 01"
"女性","50至59歲","高中、職","高屏區","本省閩南人","05","03","04",1,1.048302148,1,0.000178571428571429,0.000188049772031689,"女性 | 50至59歲 | 高中、職 | 高屏區 | 本省閩南人 | 05 | 03 | 04"
"女性","50至59歲","高中、職","高屏區","本省閩南人","05","03","05",1,1.250740931,1,0.000178571428571429,0.00022436427073433,"女性 | 50至59歲 | 高中、職 | 高屏區 | 本省閩南人 | 05 | 03 | 05"
"女性","50至59歲","高中、職","高屏區","本省閩南人","05","04","02",1,1.250740931,1,0.000178571428571429,0.00022436427073433,"女性 | 50至59歲 | 高中、職 | 高屏區 | 本省閩南人 | 05 | 04 | 02"
"女性","50至59歲","高中、職","高屏區","本省閩南人","05","04","06",1,1.250740931,1,0.000178571428571429,0.00022436427073433,"女性 | 50至59歲 | 高中、職 | 高屏區 | 本省閩南人 | 05 | 04 | 06"
"女性","50至59歲","高中、職","高屏區","本省閩南人","05","05","03",1,1.44999287420348,1,0.000178571428571429,0.000260107097902787,"女性 | 50至59歲 | 高中、職 | 高屏區 | 本省閩南人 | 05 | 05 | 03"
"女性","50至59歲","高中、職","高屏區","本省閩南人","05","05","04",1,1.314530423,1,0.000178571428571429,0.00023580715430707,"女性 | 50至59歲 | 高中、職 | 高屏區 | 本省閩南人 | 05 | 05 | 04"
"女性","50至59歲","高中、職","高屏區","本省閩南人","05","06","04",1,1.44999287420348,1,0.000178571428571429,0.000260107097902787,"女性 | 50至59歲 | 高中、職 | 高屏區 | 本省閩南人 | 05 | 06 | 04"
"女性","50至59歲","高中、職","高屏區","本省閩南人","05","09","00",1,1.44999287420348,1,0.000178571428571429,0.000260107097902787,"女性 | 50至59歲 | 高中、職 | 高屏區 | 本省閩南人 | 05 | 09 | 00"
"女性","50至59歲","高中、職","高屏區","本省閩南人","06","07","03",1,1.44999287420348,1,0.000178571428571429,0.000260107097902787,"女性 | 50至59歲 | 高中、職 | 高屏區 | 本省閩南人 | 06 | 07 | 03"
"女性","50至59歲","高中、職","高屏區","本省閩南人","07","03","04",1,1.250740931,1,0.000178571428571429,0.00022436427073433,"女性 | 50至59歲 | 高中、職 | 高屏區 | 本省閩南人 | 07 | 03 | 04"
"女性","50至59歲","高中、職","高屏區","本省閩南人","07","05","05",1,1.44999287420348,1,0.000178571428571429,0.000260107097902787,"女性 | 50至59歲 | 高中、職 | 高屏區 | 本省閩南人 | 07 | 05 | 05"
"女性","50至59歲","高中、職","高屏區","本省閩南人","07","06","03",1,1.250740931,1,0.000178571428571429,0.00022436427073433,"女性 | 50至59歲 | 高中、職 | 高屏區 | 本省閩南人 | 07 | 06 | 03"
"女性","50至59歲","高中、職","高屏區","本省閩南人","08","00","02",1,1.048302148,1,0.000178571428571429,0.000188049772031689,"女性 | 50至59歲 | 高中、職 | 高屏區 | 本省閩南人 | 08 | 00 | 02"
"女性","50至59歲","高中、職","高屏區","本省閩南人","08","00","05",1,1.44999287420348,1,0.000178571428571429,0.000260107097902787,"女性 | 50至59歲 | 高中、職 | 高屏區 | 本省閩南人 | 08 | 00 | 05"
"女性","50至59歲","高中、職","高屏區","本省閩南人","08","01","08",1,1.250740931,1,0.000178571428571429,0.00022436427073433,"女性 | 50至59歲 | 高中、職 | 高屏區 | 本省閩南人 | 08 | 01 | 08"
"女性","50至59歲","高中、職","高屏區","本省閩南人","08","03","02",1,1.048302148,1,0.000178571428571429,0.000188049772031689,"女性 | 50至59歲 | 高中、職 | 高屏區 | 本省閩南人 | 08 | 03 | 02"
"女性","50至59歲","高中、職","高屏區","本省閩南人","08","03","07",1,1.048302148,1,0.000178571428571429,0.000188049772031689,"女性 | 50至59歲 | 高中、職 | 高屏區 | 本省閩南人 | 08 | 03 | 07"
"女性","50至59歲","高中、職","高屏區","本省閩南人","08","05","03",1,1.048302148,1,0.000178571428571429,0.000188049772031689,"女性 | 50至59歲 | 高中、職 | 高屏區 | 本省閩南人 | 08 | 05 | 03"
"女性","50至59歲","高中、職","高屏區","本省閩南人","10","00","05",1,1.048302148,1,0.000178571428571429,0.000188049772031689,"女性 | 50至59歲 | 高中、職 | 高屏區 | 本省閩南人 | 10 | 00 | 05"
"女性","60歲及以上","國、初中","中彰投區","大陸各省市","08","00","02",1,0.922696283,1,0.000178571428571429,0.000165517953009705,"女性 | 60歲及以上 | 國、初中 | 中彰投區 | 大陸各省市 | 08 | 00 | 02"
"女性","60歲及以上","國、初中","中彰投區","本省客家人","00","10","08",1,0.986383814911727,1,0.000178571428571429,0.000176942546463138,"女性 | 60歲及以上 | 國、初中 | 中彰投區 | 本省客家人 | 00 | 10 | 08"
"女性","60歲及以上","國、初中","中彰投區","本省客家人","01","08","01",1,0.986383814911727,1,0.000178571428571429,0.000176942546463138,"女性 | 60歲及以上 | 國、初中 | 中彰投區 | 本省客家人 | 01 | 08 | 01"
"女性","60歲及以上","國、初中","中彰投區","本省客家人","02","10","01",1,0.986383814911727,1,0.000178571428571429,0.000176942546463138,"女性 | 60歲及以上 | 國、初中 | 中彰投區 | 本省客家人 | 02 | 10 | 01"
"女性","60歲及以上","國、初中","中彰投區","本省客家人","03","10","03",1,0.922696283,1,0.000178571428571429,0.000165517953009705,"女性 | 60歲及以上 | 國、初中 | 中彰投區 | 本省客家人 | 03 | 10 | 03"
"女性","60歲及以上","國、初中","中彰投區","本省閩南人","01","05","00",1,0.986383814911727,1,0.000178571428571429,0.000176942546463138,"女性 | 60歲及以上 | 國、初中 | 中彰投區 | 本省閩南人 | 01 | 05 | 00"
"女性","60歲及以上","國、初中","中彰投區","本省閩南人","03","02","01",1,1.276871032,1,0.000178571428571429,0.000229051621175794,"女性 | 60歲及以上 | 國、初中 | 中彰投區 | 本省閩南人 | 03 | 02 | 01"
"女性","60歲及以上","國、初中","中彰投區","本省閩南人","03","05","03",1,0.986383814911727,1,0.000178571428571429,0.000176942546463138,"女性 | 60歲及以上 | 國、初中 | 中彰投區 | 本省閩南人 | 03 | 05 | 03"
"女性","60歲及以上","國、初中","中彰投區","本省閩南人","03","07","03",1,0.986383814911727,1,0.000178571428571429,0.000176942546463138,"女性 | 60歲及以上 | 國、初中 | 中彰投區 | 本省閩南人 | 03 | 07 | 03"
"女性","60歲及以上","國、初中","中彰投區","本省閩南人","04","04","04",1,0.986383814911727,1,0.000178571428571429,0.000176942546463138,"女性 | 60歲及以上 | 國、初中 | 中彰投區 | 本省閩南人 | 04 | 04 | 04"
"女性","60歲及以上","國、初中","中彰投區","本省閩南人","04","04","08",1,0.922696283,1,0.000178571428571429,0.000165517953009705,"女性 | 60歲及以上 | 國、初中 | 中彰投區 | 本省閩南人 | 04 | 04 | 08"
"女性","60歲及以上","國、初中","中彰投區","本省閩南人","05","03","02",1,0.986383814911727,1,0.000178571428571429,0.000176942546463138,"女性 | 60歲及以上 | 國、初中 | 中彰投區 | 本省閩南人 | 05 | 03 | 02"
"女性","60歲及以上","國、初中","中彰投區","本省閩南人","05","05","00",1,0.986383814911727,1,0.000178571428571429,0.000176942546463138,"女性 | 60歲及以上 | 國、初中 | 中彰投區 | 本省閩南人 | 05 | 05 | 00"
"女性","60歲及以上","國、初中","中彰投區","本省閩南人","05","05","01",1,0.986383814911727,1,0.000178571428571429,0.000176942546463138,"女性 | 60歲及以上 | 國、初中 | 中彰投區 | 本省閩南人 | 05 | 05 | 01"
"女性","60歲及以上","國、初中","中彰投區","本省閩南人","05","09","04",1,0.922696283,1,0.000178571428571429,0.000165517953009705,"女性 | 60歲及以上 | 國、初中 | 中彰投區 | 本省閩南人 | 05 | 09 | 04"
"女性","60歲及以上","國、初中","中彰投區","本省閩南人","06","00","03",1,0.922696283,1,0.000178571428571429,0.000165517953009705,"女性 | 60歲及以上 | 國、初中 | 中彰投區 | 本省閩南人 | 06 | 00 | 03"
"女性","60歲及以上","國、初中","中彰投區","本省閩南人","06","02","03",1,0.922696283,1,0.000178571428571429,0.000165517953009705,"女性 | 60歲及以上 | 國、初中 | 中彰投區 | 本省閩南人 | 06 | 02 | 03"
"女性","60歲及以上","國、初中","中彰投區","本省閩南人","06","03","04",1,0.986383814911727,1,0.000178571428571429,0.000176942546463138,"女性 | 60歲及以上 | 國、初中 | 中彰投區 | 本省閩南人 | 06 | 03 | 04"
"女性","60歲及以上","國、初中","中彰投區","本省閩南人","06","04","03",1,0.986383814911727,1,0.000178571428571429,0.000176942546463138,"女性 | 60歲及以上 | 國、初中 | 中彰投區 | 本省閩南人 | 06 | 04 | 03"
"女性","60歲及以上","國、初中","中彰投區","本省閩南人","06","06","01",1,0.986383814911727,1,0.000178571428571429,0.000176942546463138,"女性 | 60歲及以上 | 國、初中 | 中彰投區 | 本省閩南人 | 06 | 06 | 01"
"女性","60歲及以上","國、初中","中彰投區","本省閩南人","06","06","05",1,1.156365945,1,0.000178571428571429,0.000207434805659158,"女性 | 60歲及以上 | 國、初中 | 中彰投區 | 本省閩南人 | 06 | 06 | 05"
"女性","60歲及以上","國、初中","中彰投區","本省閩南人","06","08","06",1,0.862390802,1,0.000178571428571429,0.000154700049053343,"女性 | 60歲及以上 | 國、初中 | 中彰投區 | 本省閩南人 | 06 | 08 | 06"
"女性","60歲及以上","國、初中","中彰投區","本省閩南人","07","03","06",1,0.922696283,1,0.000178571428571429,0.000165517953009705,"女性 | 60歲及以上 | 國、初中 | 中彰投區 | 本省閩南人 | 07 | 03 | 06"
"女性","60歲及以上","國、初中","中彰投區","本省閩南人","08","02","00",1,1.156365945,1,0.000178571428571429,0.000207434805659158,"女性 | 60歲及以上 | 國、初中 | 中彰投區 | 本省閩南人 | 08 | 02 | 00"
"女性","60歲及以上","國、初中","中彰投區","本省閩南人","08","03","05",1,0.922696283,1,0.000178571428571429,0.000165517953009705,"女性 | 60歲及以上 | 國、初中 | 中彰投區 | 本省閩南人 | 08 | 03 | 05"
"女性","60歲及以上","國、初中","中彰投區","本省閩南人","09","00","02",1,1.156365945,1,0.000178571428571429,0.000207434805659158,"女性 | 60歲及以上 | 國、初中 | 中彰投區 | 本省閩南人 | 09 | 00 | 02"
"女性","60歲及以上","國、初中","中彰投區","本省閩南人","10","00","00",1,0.986383814911727,1,0.000178571428571429,0.000176942546463138,"女性 | 60歲及以上 | 國、初中 | 中彰投區 | 本省閩南人 | 10 | 00 | 00"
"女性","60歲及以上","國、初中","中彰投區","本省閩南人","10","01","02",1,1.156365945,1,0.000178571428571429,0.000207434805659158,"女性 | 60歲及以上 | 國、初中 | 中彰投區 | 本省閩南人 | 10 | 01 | 02"
"女性","60歲及以上","國、初中","中彰投區","本省閩南人","10","02","01",1,1.156365945,1,0.000178571428571429,0.000207434805659158,"女性 | 60歲及以上 | 國、初中 | 中彰投區 | 本省閩南人 | 10 | 02 | 01"
"女性","60歲及以上","國、初中","北北基宜蘭區","原住民","09","09","05",1,1.525165998,1,0.000178571428571429,0.000273592035255835,"女性 | 60歲及以上 | 國、初中 | 北北基宜蘭區 | 原住民 | 09 | 09 | 05"
